Fördernehmer_in,eindeutige Nummer des Digitalisats,Analogfilm,3D,Sonstige,Ressourcenadresse,Titel des Digitalisats,Kommentar (optional),Kontextadresse,Kommentar (optional)
Franziskanerkloster Graz,A-Gf_A64_38-154r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B1C-E@format=tif,A-Gf_A64_38-154r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-154r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-154r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-154v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B1D-D@format=tif,A-Gf_A64_38-154v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-154v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-154v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-155r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B1E-C@format=tif,A-Gf_A64_38-155r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-155r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-155r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-155v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B1F-B@format=tif,A-Gf_A64_38-155v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-155v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-155v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-156r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B20-8@format=tif,A-Gf_A64_38-156r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-156r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-156r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-156v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B21-7@format=tif,A-Gf_A64_38-156v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-156v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-156v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-157r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B22-6@format=tif,A-Gf_A64_38-157r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-157r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-157r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-157v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B23-5@format=tif,A-Gf_A64_38-157v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-157v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-157v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-158r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B24-4@format=tif,A-Gf_A64_38-158r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-158r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-158r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-158v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B25-3@format=tif,A-Gf_A64_38-158v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-158v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-158v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-159r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B26-2@format=tif,A-Gf_A64_38-159r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-159r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-159r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-159v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B27-1@format=tif,A-Gf_A64_38-159v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-159v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-159v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-160r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B28-0@format=tif,A-Gf_A64_38-160r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-160r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-160r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-160v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B29-F@format=tif,A-Gf_A64_38-160v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-160v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-160v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-161r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B2A-E@format=tif,A-Gf_A64_38-161r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-161r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-161r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-161v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B2B-D@format=tif,A-Gf_A64_38-161v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-161v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-161v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-162r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B2C-C@format=tif,A-Gf_A64_38-162r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-162r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-162r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-162v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B2D-B@format=tif,A-Gf_A64_38-162v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-162v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-162v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-163r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B2E-A@format=tif,A-Gf_A64_38-163r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-163r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-163r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-163v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B2F-9@format=tif,A-Gf_A64_38-163v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-163v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-163v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-164r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B30-6@format=tif,A-Gf_A64_38-164r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-164r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-164r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-164v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B31-5@format=tif,A-Gf_A64_38-164v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-164v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-164v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-165r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B32-4@format=tif,A-Gf_A64_38-165r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-165r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-165r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-165v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B33-3@format=tif,A-Gf_A64_38-165v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-165v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-165v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-166r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B34-2@format=tif,A-Gf_A64_38-166r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-166r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-166r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-166v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B35-1@format=tif,A-Gf_A64_38-166v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-166v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-166v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-167r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B36-0@format=tif,A-Gf_A64_38-167r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-167r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-167r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-167v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B37-F@format=tif,A-Gf_A64_38-167v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-167v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-167v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-168r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B38-E@format=tif,A-Gf_A64_38-168r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-168r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-168r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-168v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B39-D@format=tif,A-Gf_A64_38-168v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-168v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-168v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-169r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B3A-C@format=tif,A-Gf_A64_38-169r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-169r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-169r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-169v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B3B-B@format=tif,A-Gf_A64_38-169v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-169v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-169v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-170r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B3C-A@format=tif,A-Gf_A64_38-170r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-170r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-170r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-170v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B3D-9@format=tif,A-Gf_A64_38-170v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-170v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-170v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-171r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B3E-8@format=tif,A-Gf_A64_38-171r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-171r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-171r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-171v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B3F-7@format=tif,A-Gf_A64_38-171v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-171v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-171v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-172r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B40-4@format=tif,A-Gf_A64_38-172r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-172r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-172r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-172v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B41-3@format=tif,A-Gf_A64_38-172v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-172v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-172v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-173r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B42-2@format=tif,A-Gf_A64_38-173r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-173r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-173r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-173v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B43-1@format=tif,A-Gf_A64_38-173v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-173v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-173v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-174r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B44-0@format=tif,A-Gf_A64_38-174r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-174r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-174r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-174v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B45-F@format=tif,A-Gf_A64_38-174v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-174v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-174v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-175r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B46-E@format=tif,A-Gf_A64_38-175r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-175r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-175r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-175v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B47-D@format=tif,A-Gf_A64_38-175v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-175v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-175v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-176r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B48-C@format=tif,A-Gf_A64_38-176r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-176r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-176r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-176v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B49-B@format=tif,A-Gf_A64_38-176v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-176v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-176v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-177r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B4A-A@format=tif,A-Gf_A64_38-177r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-177r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-177r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-177v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B4B-9@format=tif,A-Gf_A64_38-177v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-177v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-177v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-178r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B4C-8@format=tif,A-Gf_A64_38-178r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-178r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-178r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-178v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B4D-7@format=tif,A-Gf_A64_38-178v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-178v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-178v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-179r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B4E-6@format=tif,A-Gf_A64_38-179r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-179r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-179r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-179v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B4F-5@format=tif,A-Gf_A64_38-179v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-179v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-179v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-180r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B50-2@format=tif,A-Gf_A64_38-180r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-180r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-180r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-180v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B51-1@format=tif,A-Gf_A64_38-180v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-180v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-180v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-181r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B52-0@format=tif,A-Gf_A64_38-181r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-181r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-181r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-181v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B53-F@format=tif,A-Gf_A64_38-181v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-181v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-181v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-182r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B54-E@format=tif,A-Gf_A64_38-182r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-182r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-182r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-182v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B55-D@format=tif,A-Gf_A64_38-182v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-182v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-182v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-183r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B56-C@format=tif,A-Gf_A64_38-183r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-183r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-183r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-183v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B57-B@format=tif,A-Gf_A64_38-183v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-183v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-183v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-184r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B58-A@format=tif,A-Gf_A64_38-184r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-184r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-184r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-184v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B59-9@format=tif,A-Gf_A64_38-184v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-184v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-184v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-185r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B5A-8@format=tif,A-Gf_A64_38-185r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-185r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-185r.tif,
Franziskanerkloster Graz,A-Gf_A64_38-185v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B5B-7@format=tif,A-Gf_A64_38-185v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-185v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-185v.tif,
Franziskanerkloster Graz,A-Gf_A64_38-BR_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B5C-6@format=tif,A-Gf_A64_38-BR (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-BR.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-BR.tif,
Franziskanerkloster Graz,A-Gf_A64_38-FKr_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B5D-5@format=tif,A-Gf_A64_38-FKr (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-FKr.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-FKr.tif,
Franziskanerkloster Graz,A-Gf_A64_38-FKv_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B5E-4@format=tif,A-Gf_A64_38-FKv (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-FKv.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-FKv.tif,
Franziskanerkloster Graz,A-Gf_A64_38-HDS_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B5F-3@format=tif,A-Gf_A64_38-HDS (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-HDS.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-HDS.tif,
Franziskanerkloster Graz,A-Gf_A64_38-HD_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B60-0@format=tif,A-Gf_A64_38-HD (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-HD.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-HD.tif,
Franziskanerkloster Graz,A-Gf_A64_38-VDS_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B61-F@format=tif,A-Gf_A64_38-VDS (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-VDS.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-VDS.tif,
Franziskanerkloster Graz,A-Gf_A64_38-VD_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B62-E@format=tif,A-Gf_A64_38-VD (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-VD.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_38/A-Gf_A64_38-VD.tif,
Franziskanerkloster Graz,A-Gf_A64_39-001r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B63-D@format=tif,A-Gf_A64_39-001r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_39/A-Gf_A64_39-001r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_39/A-Gf_A64_39-001r.tif,
Franziskanerkloster Graz,A-Gf_A64_39-001v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B64-C@format=tif,A-Gf_A64_39-001v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_39/A-Gf_A64_39-001v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_39/A-Gf_A64_39-001v.tif,
Franziskanerkloster Graz,A-Gf_A64_39-002r_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B65-B@format=tif,A-Gf_A64_39-002r (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_39/A-Gf_A64_39-002r.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_39/A-Gf_A64_39-002r.tif,
Franziskanerkloster Graz,A-Gf_A64_39-002v_M,,,,https://hdl.handle.net/21.11115/0000-0012-2B66-A@format=tif,A-Gf_A64_39-002v (Master),https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_39/A-Gf_A64_39-002v.tif,https://id.acdh.oeaw.ac.at/ofmgraz/masters/A64_39/A-Gf_A64_39-002v.tif,
